date,btc_price,eth_price,doge_price,kospi,nasdaq,kor_rate,usa_rate
2024-09-26,0.4833992235201966,0.07095503644647896,-0.17302015022513462,0.9183961989734977,1.1205588851498218,0.4168631801279354,-0.6266506641203483
2024-09-27,0.510532364834934,0.1428151673656773,-0.11774879016920177,0.735210273160555,1.0932035300813796,0.4168631801279354,-0.6266506641203483
2024-09-28,0.5041314358817705,0.10688510190607813,-0.08016426533116747,0.735210273160555,1.0932035300813796,0.4168631801279354,-0.6266506641203483
2024-09-29,0.48220967035190954,0.07270772256645941,-0.12069659603885156,0.735210273160555,1.0932035300813796,0.4168631801279354,-0.6266506641203483
2024-09-30,0.41910670704373115,0.037654000166850464,-0.20691991772610674,0.2601374568370374,1.1201255329903208,0.4168631801279354,-0.6266506641203483
2024-10-01,0.3559470983465867,-0.10168454637159509,-0.2636651807168646,0.2601374568370374,1.0122479297847728,0.4168631801279354,-0.6266506641203483
2024-10-02,0.36180989610457276,-0.18318445095068586,-0.28282591886958797,-0.005351828944179983,1.0179588921724696,0.4168631801279354,-0.6266506641203483
2024-10-03,0.3821172680489013,-0.18230810789069565,-0.2717716468584014,-0.005351828944179983,1.015389732941148,0.4168631801279354,-0.6266506641203483
2024-10-04,0.421230909129958,-0.11921140757139956,-0.23492407348777947,0.06207135256200632,1.1002687179675141,0.4168631801279354,-0.6266506641203483
2024-10-05,0.4255076359968947,-0.11044797697149732,-0.23123931615071727,0.06207135256200632,1.1002687179675141,0.4168631801279354,-0.6266506641203483
2024-10-06,0.4418498307135998,-0.10080820331160485,-0.21650028680246852,0.06207135256200632,1.1002687179675141,0.4168631801279354,-0.6266506641203483
2024-10-07,0.42511111827413234,-0.11220066309147776,-0.24229358816190386,0.40397918197056093,1.0174868478558723,0.4168631801279354,-0.6266506641203483
2024-10-08,0.43069068908728814,-0.08065231293182971,-0.2533478601730904,0.2693009565679293,1.117707273171682,0.4168631801279354,-0.6266506641203483
2024-10-09,0.3810126829640633,-0.15601781609098894,-0.24155663669449146,0.2693009565679293,1.159765647937448,0.4168631801279354,-0.6266506641203483
2024-10-10,0.37381871856537513,-0.1323565534712529,-0.25924347191239,0.3096539829057942,1.1560628085031484,0.4168631801279354,-0.6266506641203483
2024-10-11,0.43952736976599177,-0.09204477271170262,-0.21871114120470592,0.29073850180991895,1.1796224629602547,-1.254977573858836,-0.6266506641203483
2024-10-12,0.4538303304799191,-0.058743736432074124,-0.21723723826988092,0.29073850180991895,1.1796224629602547,-1.254977573858836,-0.6266506641203483
2024-10-13,0.4495819263074654,-0.05962007949206435,-0.21428943240023113,0.29073850180991895,1.1796224629602547,-1.254977573858836,-0.6266506641203483
2024-10-14,0.558171136955381,0.11477218944599014,-0.16859844142066005,0.5125120090584484,1.241433183924662,-1.254977573858836,-0.6266506641203483
2024-10-15,0.6136836181421089,0.11126681720602925,-0.1523855091375865,0.5979259148069327,1.1690401579938918,-1.254977573858836,-0.6266506641203483
2024-10-16,0.6422895395699636,0.12616464922586304,-0.0661621874503311,0.40381104436082,1.1889627496837663,-1.254977573858836,-0.6266506641203483
2024-10-17,0.6455466494355114,0.13405173676577506,-0.02268205087299721,0.39489975104454145,1.1914893475422796,-1.254977573858836,-0.6266506641203483
2024-10-18,0.6910045740807655,0.17874523282527646,0.05617175614013358,0.26476124110491955,1.236349034481956,-1.254977573858836,-0.6266506641203483
2024-10-19,0.6907779925249014,0.19101403566513958,0.129129951413965,0.26476124110491955,1.236349034481956,-1.254977573858836,-0.6266506641203483
2024-10-20,0.7071768326305725,0.2988042320439371,0.10481055298935446,0.26476124110491955,1.236349034481956,-1.254977573858836,-0.6266506641203483
2024-10-21,0.6578953442301101,0.22256238582478763,0.12765604847914,0.3580776145112367,1.2558730969537177,-1.254977573858836,-0.6266506641203483
2024-10-22,0.6781743934799556,0.18838500648516893,0.09965189271746748,0.0703941642441896,1.2686879393846495,-1.254977573858836,-0.6266506641203483
2024-10-23,0.6639564008494773,0.08935824070627366,0.10702140739159186,0.3135211479298401,1.1539734320198454,-1.254977573858836,-0.6266506641203483
2024-10-24,0.7121616268595848,0.09023458376626388,0.11954958233760322,0.15723723967547784,1.2076936229350148,-1.254977573858836,-0.6266506641203483
2024-10-25,0.7032399780974321,0.031519598746918905,0.04290662972670961,0.17606865196648072,1.2475929753346995,-1.254977573858836,-0.6266506641203483
2024-10-26,0.7097825205230107,0.0683260072665083,0.09596713538040529,0.17606865196648072,1.2475929753346995,-1.254977573858836,-0.6266506641203483
2024-10-27,0.733177066165989,0.08672921152630299,0.16081886451269972,0.17606865196648072,1.2475929753346995,-1.254977573858836,-0.6266506641203483
2024-10-28,0.806306263321158,0.15946568550549153,0.33547636228944766,0.42121328696902277,1.2663896252530142,-1.254977573858836,-0.6266506641203483
